"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","wp-btn","listing-card--owner-info__firm-name","he-lazy-image src 2"
"https://www.hepsiemlak.com/izmir-bornova-birlik-kiralik/daire/117461-4509","17","20.000","24-10-2025","Kiralık Daire","2 +
                          1","100 m²","30
                        Yaşında","3. Kat","Altındağ Birlik Mah. De Havuzlu Kahve Arkası 2+1 Kiralık Daire","İzmir / Bornova / Birlik Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-bornova-temsilciligi-117461","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Turyap Bornova Temsilciliği","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-menemen-85-yil-cumhuriyet-kiralik/daire/60711-1806","11","13.500","28-11-2025","Kiralık Daire","1 +
                          1","50 m²","Sıfır Bina","2. Kat","Seyrek Merkeze Yakın 1+1 Doğalgazlı Ara Kat Daire","İzmir / Menemen / 85. Yıl Cumhuriyet Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-buca-yaylacik-kiralik/daire/151963-19","12","23.000","18-11-2025","Kiralık Daire","2 +
                          1","83 m²","10
                        Yaşında","1. Kat","Ay&na Gayrimenkul'den Yaylacık'ta 2+1doğalgazlı Kiralık Daire","İzmir / Buca / Yaylacık Mah.","https://www.hepsiemlak.com/emlak-ofisi/ayna-gayrimenkul-danismanligi-151963","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Ay&na Gayrimenkul Danışmanlığı","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-torbali-torbali-kiralik/daire/156492-101","9","21.500","28-11-2025","Kiralık Daire","2 +
                          1","105 m²","6
                        Yaşında","2. Kat","Torbalı Da Uygun Kiralık Lüks Daire","İzmir / Torbalı / Torbalı Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-bayrakli-fuat-edip-baksi-kiralik/daire/0-45323058","14","15.000","25-11-2025","Kiralık Daire","3 +
                          1","130 m²","35
                        Yaşında","Ara Kat","Sahibinden Kiralık ( Mesaj Atmayın Açıklamayı Okuyunuz )","İzmir / Bayraklı / Fuat Edip Baksı Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-karabaglar-aydin-kiralik/daire/0-45198096","14","24.000","05-11-2025","Kiralık Daire","3 +
                          1","145 m²","10
                        Yaşında","Ara Kat","Sahibinden 3+1 Doğalgazlı Kiralık Daire","İzmir / Karabağlar / Aydın Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-urla-m-fevzi-cakmak-kiralik/daire/0-45197138","14","30.000","30-09-2025","Kiralık Daire","1 +
                          1","80 m²","30
                        Yaşında","Giriş Katı","Sahibinden Urla Zeytinalanda Eşyalı 1+1","İzmir / Urla / M. Fevzi Çakmak Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-menderes-gumuldur-fevzi-cakmak-kiralik/daire/103751-1046","","22.000","20-10-2025","Kiralık Daire","2 +
                          1","90 m²","1
                        Yaşında","Giriş Katı","Gümüldür De, Yaz Kış Kiralık 2+1 90 M2 Salon Mutfak Ayrı Daire","İzmir / Menderes / Gümüldür Fevzi Çakmak Mah.","https://www.hepsiemlak.com/emlak-ofisi/can-emlak-103751","","Whatsapp","Can Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-hurriyet-kiralik/daire/24511-9735","33","22.500","30-10-2025","Kiralık Daire","2 +
                          1","90 m²","10
                        Yaşında","Ara Kat","Şirinyer Nato Karşısı 2+1 Doğalgazlı Ara Kat Kiralık Daire","İzmir / Buca / Hürriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-sirinyer-24511","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Turyap Şirinyer","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-cigli-balatcik-kiralik/daire/58372-6079","20","24.000","04-12-2025","Kiralık Daire","1 +
                          1","45 m²","6
                        Yaşında","2. Kat","Katip Çelebi Üniv Yakını Balatçık Tonkul Life Eşyalı Kiralık 1+1","İzmir / Çiğli / Balatçık Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-plus-58372","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/7/3/8/5/0/1d7faae5-65d0-4f0c-a7c4-fc02c16b0ffb.jpg","Whatsapp","Coldwell Banker Plus",""
"https://www.hepsiemlak.com/izmir-cigli-harmandali-gazi-mustafa-kemal-ataturk-kiralik/daire/147140-77","40","29.000","05-12-2025","Kiralık Daire","2 +
                          1","120 m²","6
                        Yaşında","8. Kat","Site İçinde İçinde Havuz Cepheli Eşyalı 2+1 Kiralık Daire","İzmir / Çiğli / Harmandalı Gazi Mustafa Kemal Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/turpa-enerji-147140","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/4/1/7/4/1/1f23456b-9b12-444d-b65f-6c011d99a0ae.jpg","Whatsapp","Turpa Enerji",""
"https://www.hepsiemlak.com/izmir-bornova-kazimdirik-kiralik/daire/23537-2276","25","40.000","27-10-2025","Kiralık Daire","3 +
                          1","136 m²","29
                        Yaşında","4. Kat","Bornova Mustafa Kemal Caddesin De Peterson Köşkü Karşısında Üç Oda Salon Doğalgazlı Lüks Daire","İzmir / Bornova / Kazımdirik Mah.","","","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-odemis-zafer-kiralik/daire/78202-3372","19","34.000","07-11-2025","Kiralık Daire","3 +
                          1","119 m²","2
                        Yaşında","Bahçe Katı","Ödemiş Zafer Mahallesi Kiralık 3+1 Lüks Daire","İzmir / Ödemiş / Zafer Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-sembol-78202","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Remax Sembol","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bornova-yesilova-kiralik/daire/163689-24","35","40.500","17-11-2025","Kiralık Daire","2 +
                          1","135 m²","11
                        Yaşında","8. Kat","Yeşilovada Site İçerisinde 2+1 Ferah Kiralık Daire","İzmir / Bornova / Yeşilova Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-buca-kozagac-kiralik/daire/143819-179","20","19.500","03-11-2025","Kiralık Daire","1 +
                          1","55 m²","3
                        Yaşında","Bahçe Katı","Biryerden Kozağaçta Hastane Yakını Full Eşyalı D.Gazlı Lüx Daire","İzmir / Buca / Kozağaç Mah.","https://www.hepsiemlak.com/emlak-ofisi/biryer-yapi-gayrimenkul-143819/kaan-terziahmetoglu-4051648","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Biryer Yapı Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-dedebasi-kiralik/daire/49446-4516","37","34.000","01-11-2025","Kiralık Daire","3 +
                          1","135 m²","26
                        Yaşında","4. Kat","Nergiz Çarşı Üzerinde Köşe Doğalgazlı 3+1","İzmir / Karşıyaka / Dedebaşı Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-torbali-fevzi-cakmak-kiralik/daire/90115-1415","35","36.000","19-11-2025","Kiralık Daire","4 +
                          1","200 m²","2
                        Yaşında","4. Kat","Ayrancılarda Ultra Lüks 4+1 Kiralık Dubleks Daire","İzmir / Torbalı / Fevzi Çakmak Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-gaziemir-temsilciligi-90115","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Turyap Gaziemir Temsilciliği","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-refet-bele-kiralik/daire/151867-203","24","25.000","24-11-2025","Kiralık Daire","2 +
                          1","85 m²","1
                        Yaşında","Yüksek Giriş","Demet Refet Belede Cad. Yakın Yeni Bina Asansör Otopark Kiralık.","İzmir / Karabağlar / Refet Bele Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-balcova-teleferik-kiralik/daire/27103-4734","38","30.000","28-11-2025","Kiralık Daire","3 +
                          1","100 m²","26
                        Yaşında","4. Kat","Teleferik Mah Kiralık Daire","İzmir / Balçova / Teleferik Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-menemen-inonu-kiralik/daire/145184-220","26","13.000","16-10-2025","Kiralık Daire","1 +
                          1","45 m²","2
                        Yaşında","2. Kat","Seyrek Merkezde 1+1 Ferah Daire","İzmir / Menemen / İnönü Mah.","https://www.hepsiemlak.com/emlak-ofisi/binax-bakircay-145184","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Binax Bakırçay","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-kozagac-kiralik/daire/15356-6003","32","35.000","06-10-2025","Kiralık Daire","3 +
                          1","100 m²","7
                        Yaşında","3. Kat","Turyap Buca'dan Hasanağa Parkına Yakın Kiralık 3+1 Daire","İzmir / Buca / Kozağaç Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-izmir-buca-temsilciligi-15356","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Turyap İzmir Buca Temsilciliği","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-cesme-boyalik-kiralik/daire/140182-357","31","800.000","03-10-2025","Kiralık Daire","2 +
                          1","60 m²","31
                        Yaşında","1. Kat","Çeşme Boyalık'ta Site İçi Denize Sıfır 2+1 Kiralık Daire","İzmir / Çeşme / Boyalık Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-motto-140182","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Coldwell Banker Motto","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-menemen-kir-kiralik/bina/153267-237","20","25.000","13-11-2025","Kiralık Bina","2 +
                          1","85 m²","Sıfır Bina","Çatı Katı","Seyrek'te Ferah Çatı Dubleksi Kiralık - Kaçırılmayacak Fırsat!","İzmir / Menemen / Kır Mah.","https://www.hepsiemlak.com/emlak-ofisi/exp-realty-153267","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Exp Realty","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-konak-altintas-kiralik/daire/140060-1176","21","26.000","30-11-2025","Kiralık Daire","2 +
                          1","90 m²","35
                        Yaşında","Ara Kat","Üçyol Metro Yakını Arakatta 2+1 Deniz Manzaralı Kiralık Daire","İzmir / Konak / Altıntaş Mah.","https://www.hepsiemlak.com/emlak-ofisi/akalin-insaat-gayrimenkul-140060","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Akalın İnşaat Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-menemen-85-yil-cumhuriyet-kiralik/daire/39051-1762","32","17.500","21-11-2025","Kiralık Daire","1 +
                          1","50 m²","1
                        Yaşında","1. Kat","Özler Emlak'tan Seyrek'te Sıfır Binada 1+1 Mobilyalı Daire","İzmir / Menemen / 85. Yıl Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/ozler-emlak-39051","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Özler Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bornova-erzene-kiralik/daire/119895-3337","35","70.000","01-12-2025","Kiralık Daire","3 +
                          1","144 m²","16
                        Yaşında","5. Kat","Evka 3 Topraktan Üzeri Kiralık Geniş Ve Ferah 3+1 Daire","İzmir / Bornova / Erzene Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-3-119895","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Kw Alesta-viya-orsa 3","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-dikili-ismetpasa-kiralik/daire/31875-3015","9","20.000","18-11-2025","Kiralık Daire","2 +
                          1","90 m²","3
                        Yaşında","Giriş Katı","Dikili'de Denize 500 Metre Eşyasız 2+1 Daire Kiralık! 90 M2 Ümmetoğlu'ndan","İzmir / Dikili / İsmetpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/dikili-ummetoglu-emlak-31875","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Dikili Ümmetoğlu Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bayrakli-emek-kiralik/daire/123982-158","9","12.000","16-10-2025","Kiralık Daire","2 +
                          1","80 m²","40
                        Yaşında","Yüksek Giriş","İzmir Bayraklı Emek Mahallesi Kiralık Daire","İzmir / Bayraklı / Emek Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-karabaglar-bozyaka-kiralik/daire/60493-613","12","23.000","02-12-2025","Kiralık Daire","2 +
                          1","110 m²","26
                        Yaşında","4. Kat","Yön-Ev'den Eşyalı Daire","İzmir / Karabağlar / Bozyaka Mah.","https://www.hepsiemlak.com/emlak-ofisi/yon-ev-gayrimenkul-60493","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Yön-ev Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-torbali-cumhuriyet-kiralik/daire/95108-686","21","19.000","04-12-2025","Kiralık Daire","1 +
                          1","55 m²","2
                        Yaşında","3. Kat","Torbalı Da İzban Yakını Havuzlu Sitede Kiralık 1+1 Daire","İzmir / Torbalı / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-torbali-temsilciligi-95108","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Turyap Torbalı Temsilciliği","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/villa/73574-1041","29","80.000","19-11-2025","Kiralık Villa","4 +
                          1","200 m²","16
                        Yaşında","","Boyalık Merkez Caddeplus Ayayorgi Yıllık Kiralık Bahçe Havuz 4+1","İzmir / Çeşme / Alaçatı Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-cigli-ahmet-efendi-kiralik/daire/21024-11636","18","17.000","09-11-2025","Kiralık Daire","1 +
                          1","50 m²","Sıfır Bina","1. Kat","Harmandalı Jandarma Karşısı,Kiralık 1+1 Açık Mutfak Daire","İzmir / Çiğli / Ahmet Efendi Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-atasehir-fil-21024","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Turyap Ataşehir Fil","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-cigli-balatcik-kiralik/daire/106987-749","8","19.000","25-10-2025","Kiralık Daire","1 +
                          1","63 m²","Sıfır Bina","1. Kat","İkçü Yakını Sıfır █ █ Klimalı 1+1 Kiralık Daire █ █","İzmir / Çiğli / Balatçık Mah.","https://www.hepsiemlak.com/emlak-ofisi/kamusal-gayrimenkul-106987","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Kamusal Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bergama-zafer-kiralik/daire/0-45522511","13","25.000","24-11-2025","Kiralık Daire","3 +
                          1","140 m²","10
                        Yaşında","Kot 3","Kiralık Daire Merkezde","İzmir / Bergama / Zafer Mah.","","","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-konak-tuzcu-kiralik/mustakil-ev/0-45437513","13","20.000","04-12-2025","Kiralık Müstakil Ev","3 +
                          10","120 m²","60
                        Yaşında","","Dubleks Ev Ve Dükkan Birlikte","İzmir / Konak / Tuzcu Mah.","","","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-torbali-muratbey-kiralik/daire/0-45283412","13","25.000","23-11-2025","Kiralık Daire","3 +
                          1","155 m²","10
                        Yaşında","3. Kat","Sahibinden Kiralık 3+1","İzmir / Torbalı / Muratbey Mah.","","","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-odemis-hurriyet-kiralik/daire/158536-43","13","15.000","04-12-2025","Kiralık Daire","3 +
                          1","120 m²","25
                        Yaşında","Ara Kat","Turpa Taşdemir'den Merkezi Konumda Kiralık Daire","İzmir / Ödemiş / Hürriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/turpa-tasdemir-odemis-158536","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Turpa Taşdemir Ödemiş","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-menemen-ayvacik-kiralik/daire/113521-500","44","25.500","04-11-2025","Kiralık Daire","3 +
                          1","130 m²","10
                        Yaşında","1. Kat","Ayvacıkta 3+1 125m2 Önü Açık Manzaralı Otoparklı Müstakil Daire","İzmir / Menemen / Ayvacık Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-buca-yesilbaglar-kiralik/daire/112720-186","17","13.000","30-10-2025","Kiralık Daire","2 +
                          1","110 m²","21
                        Yaşında","2. Kat","Denge'den Göksu Mahde İnkilap İzbana 100 Metre 2+1 Daire","İzmir / Buca / Yeşilbağlar Mah.","https://www.hepsiemlak.com/emlak-ofisi/denge-gayrimenkul-112720","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Denge Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-menemen-gazi-mustafa-kemal-kiralik/daire/161567-63","23","20.000","24-11-2025","Kiralık Daire","1 +
                          1","55 m²","Sıfır Bina","4. Kat","Menemen Seyrek Merkezde","İzmir / Menemen / Gazi Mustafa Kemal Mah.","https://www.hepsiemlak.com/emlak-ofisi/turpa-uzman-ev-gayrimenkul-161567","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Turpa Uzman Ev Gayrimenkul","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/izmir-torbali-muratbey-kiralik/daire/154461-177","26","24.000","27-10-2025","Kiralık Daire","3 +
                          1","140 m²","1
                        Yaşında","1. Kat","Turkuaz'dan Muratbey Mahallesinde Lüks 3+1 Daire","İzmir / Torbalı / Muratbey Mah.","https://www.hepsiemlak.com/emlak-ofisi/turkuaz-emlak-154461","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Turkuaz Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-izkent-kiralik/daire/153834-69","39","25.000","24-10-2025","Kiralık Daire","2 +
                          1","72 m²","1
                        Yaşında","4. Kat","Buca'da Site İçi Deniz Cepheli Güvenlikli 2+1 Kiralık Daire","İzmir / Buca / İzkent Mah.","https://www.hepsiemlak.com/emlak-ofisi/kurumsal-yapi-gayrimenkul-153834","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Kurumsal Yapı Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
